collection_date,route_id,route_short_name,route_long_name,records,unique_trips,avg_delay_minutes,max_delay_minutes
2026-05-25,842-202,842,842,119,18,0.82,18.65
2026-05-25,843-202,843,843,494,61,0.17,10.883333333333333
2026-05-25,845-203,845,845,227,27,-1.52,9.133333333333333
2026-05-25,856-203,856,856,1115,105,1.17,20.666666666666668
2026-05-25,861-203,861,861,795,82,0.85,14.516666666666667
2026-05-25,865-203,865,865,567,74,-0.54,6.933333333333334
2026-05-25,866-203,866,866,947,95,-0.61,8.433333333333334
2026-05-25,871-202,871,871,752,93,0.62,18.73333333333333
2026-05-25,878-203,878,878,800,95,-0.57,10.833333333333334
2026-05-25,883-203,883,883,437,59,0.23,10.25
2026-05-25,884-203,884,884,213,27,-0.46,7.416666666666667
2026-05-25,885-203,885,885,216,27,-0.03,11.9
2026-05-25,888-203,888,888,175,23,-4.35,3.2333333333333334
2026-05-25,889-203,889,889,467,69,-1.77,6.85
2026-05-25,901-203,901,901,623,79,-1.46,17.183333333333334
2026-05-25,902-203,902,902,475,66,-2.88,5.183333333333334
2026-05-25,906-203,906,906,601,64,-0.01,11.833333333333334
2026-05-25,907-203,907,907,582,75,-1.61,9.916666666666666
2026-05-25,917-203,917,917,764,80,-0.97,12.4
2026-05-25,923-202,923,923,842,96,-1.99,16.633333333333333
2026-05-25,924-202,924,924,200,18,-4.54,7.3
2026-05-25,926-203,926,926,555,69,0.18,11.933333333333334
2026-05-25,928-203,928,928,297,38,-1.82,8.783333333333333
2026-05-25,931-203,931,931,283,31,0.13,19.8
2026-05-25,933-203,933,933,573,55,-0.75,14.383333333333333
2026-05-25,933A-202,933,933A,12,1,-4.68,0.9
2026-05-25,939-203,939,939,131,14,-2.01,9.066666666666666
2026-05-25,94-203,94,94,1042,124,1.33,28.316666666666663
2026-05-25,941-203,941,941,742,76,0.5,38.46666666666667
2026-05-25,95B-203,95B,95B,843,97,-0.07,15.366666666666667
2026-05-25,95C-203,95C,95C,741,80,-1.15,23.03333333333333
2026-05-25,966-203,966,966,739,73,-4.33,9.8
2026-05-25,97B-203,97B,97B,728,85,-1.47,12.9
2026-05-25,97R-203,97R,97R,709,86,-1.78,13.85
2026-05-25,981-221,981,981,697,92,2.96,16.766666666666666
2026-05-25,982-221,982,982,798,92,-0.23,17.05
2026-05-25,983-221,983,983,695,73,-0.8,14.216666666666669
2026-05-25,984-221,984,984,168,19,-0.18,7.166666666666667
2026-05-25,985-221,985,985,557,71,-0.17,10.583333333333334
2026-05-25,986-221,986,986,167,20,1.22,16.583333333333332
2026-05-25,988-221,988,988,147,18,-3.45,4.55
2026-05-25,989-218,989,989,204,29,-3.04,6.7
2026-05-25,995-203,995,995,395,50,0.73,24.23333333333333
2026-05-25,996-203,996,996,64,8,0.07,5.383333333333334
2026-05-25,997-203,997,997,65,7,-3.06,6.516666666666667
2026-05-25,998-203,998,998,200,28,-0.26,10.55
2026-05-25,999-203,999,999,187,28,-0.19,9.45
2026-05-25,AIR-203,AIR,AIR,1245,122,-2.05,12.25
2026-05-25,CTY-202,CTY,CTY,1231,137,-6.18,15.483333333333333
2026-05-25,DEV-209,DEV,DEV,289,8,-0.0,0.0
2026-05-25,EAST-201,EAST,EAST,5101,139,0.18,51.28333333333333
2026-05-25,HMB-209,HMB,HMB,18,2,12.5,15.0
2026-05-25,HOBS-209,HOBS,HOBS,39,3,5.65,10.0
2026-05-25,HUIA-404,HUIA,HUIA,6,1,97.97,97.96666666666668
2026-05-25,INN-202,INN,INN,2111,216,-4.21,16.0
2026-05-25,MTIA-209,MTIA,MTIA,344,4,0.11,3.0
2026-05-25,NX1-203,NX1,NX1,3395,385,0.37,15.083333333333334
2026-05-25,NX2-207,NX2,NX2,2715,298,-2.69,52.63333333333333
2026-05-25,ONE-201,ONE,ONE,3426,68,0.04,3.933333333333333
2026-05-25,OUT-202,OUT,OUT,1873,177,-4.25,12.633333333333333
2026-05-25,RANG-209,RANG,RANG,6,1,4.52,4.516666666666667
2026-05-25,RBO-402,RBO,RBO,54,6,-1.63,0.4166666666666667
2026-05-25,RBS-402,RBS,RBS,138,10,1.75,9.566666666666666
2026-05-25,S001-203,,,10,1,2.9,3.466666666666667
2026-05-25,S001E-203,,,10,1,-4.11,0.4833333333333333
2026-05-25,S001F-203,,,9,1,1.27,1.6333333333333333
2026-05-25,S001N-203,,,11,1,2.95,3.5166666666666666
2026-05-25,S002-218,,,18,2,3.38,7.233333333333333
2026-05-25,S002A-203,,,10,1,-1.48,1.1333333333333333
2026-05-25,S002D-203,,,10,1,-5.52,-5.25
2026-05-25,S002F-203,,,10,1,1.53,5.25
2026-05-25,S003-203,,,14,1,-8.38,-2.6666666666666665
2026-05-25,S003C-203,,,9,1,0.54,0.6166666666666667
2026-05-25,S003D-203,,,9,1,4.51,4.966666666666667
2026-05-25,S004F-203,,,8,1,0.1,1.1166666666666667
2026-05-25,S005-218,,,17,2,-0.66,6.116666666666666
2026-05-25,S005B-203,,,31,3,0.13,3.216666666666667
2026-05-25,S005C-203,,,10,1,2.39,2.8
2026-05-25,S006-218,,,24,2,2.26,10.2
2026-05-25,S006A-203,,,22,2,4.56,7.833333333333333
2026-05-25,S006B-203,,,31,2,-8.61,0.75
2026-05-25,S006C-203,,,50,4,0.63,6.416666666666667
2026-05-25,S007-218,,,17,2,-4.5,0.2166666666666666
2026-05-25,S007A-203,,,12,1,1.75,2.1333333333333333
2026-05-25,S007F-203,,,44,4,2.33,5.05
2026-05-25,S008-218,,,16,2,1.64,5.0
2026-05-25,S008A-203,,,28,2,-8.09,2.316666666666667
2026-05-25,S008C-203,,,25,2,1.44,3.2333333333333334
2026-05-25,S009-203,,,23,2,-3.12,9.016666666666667
2026-05-25,S009A-218,,,22,2,-0.78,2.183333333333333
2026-05-25,S009B-203,,,13,1,1.07,2.466666666666667
2026-05-25,S009C-203,,,9,1,0.74,1.65
2026-05-25,S010-218,,,25,2,-4.19,7.966666666666667
2026-05-25,S010A-203,,,9,1,-0.51,-0.1
2026-05-25,S010B-202,,,22,2,1.87,8.816666666666666
2026-05-25,S011-203,,,10,1,-12.7,-1.3333333333333333
2026-05-25,S011A-218,,,16,2,-1.64,0.2
2026-05-25,S012-218,,,23,2,-1.62,1.4
2026-05-25,S012A-203,,,23,2,-3.1,-0.35
2026-05-25,S012B-203,,,12,1,2.53,3.466666666666667
2026-05-25,S012D-203,,,8,1,-5.35,-3.533333333333333
2026-05-25,S012G-203,,,10,1,-2.08,3.75
2026-05-25,S013-203,,,30,3,-3.2,7.15
2026-05-25,S013A-218,,,18,2,-3.69,1.5333333333333334
2026-05-25,S013D-203,,,21,2,-4.9,7.65
2026-05-25,S014-202,,,11,1,-7.25,-2.75
2026-05-25,S014A-218,,,19,2,2.18,2.6
2026-05-25,S014D-203,,,10,1,1.85,5.333333333333333
2026-05-25,S014H-203,,,12,1,3.74,4.366666666666666
2026-05-25,S014I-203,,,9,1,2.93,3.316666666666667
2026-05-25,S015-203,,,11,1,-6.91,-4.716666666666667
2026-05-25,S015A-203,,,11,1,-6.94,0.55
2026-05-25,S015B-203,,,10,1,2.05,3.05
2026-05-25,S015C-202,,,32,3,1.64,10.683333333333334
2026-05-25,S015E-203,,,8,1,-1.28,0.3666666666666666
2026-05-25,S015G-203,,,9,1,7.75,8.116666666666667
2026-05-25,S016-202,,,12,1,4.91,7.416666666666667
2026-05-25,S016E-203,,,36,4,-3.76,3.15
2026-05-25,S017-202,,,33,3,3.59,17.216666666666665
2026-05-25,S017A-202,,,14,1,18.87,22.23333333333333
2026-05-25,S017B-218,,,18,2,-3.0,0.3
2026-05-25,S017F-203,,,56,6,-4.74,4.366666666666666
2026-05-25,S018-218,,,17,2,-1.82,0.5
2026-05-25,S018A-203,,,10,1,-8.27,-2.95
2026-05-25,S019-218,,,18,2,-1.61,2.4833333333333334
2026-05-25,S019A-218,,,18,2,0.79,4.45
2026-05-25,S020-203,,,12,1,-6.15,5.483333333333333
2026-05-25,S020A-218,,,18,2,-1.2,3.283333333333333
2026-05-25,S020I-203,,,13,1,-1.58,-0.25
2026-05-25,S020J-203,,,10,1,-4.83,-3.1333333333333333
2026-05-25,S021-218,,,18,2,-1.4,1.3333333333333333
2026-05-25,S022-202,,,11,1,1.37,5.166666666666667
2026-05-25,S022A-218,,,26,2,-4.34,-1.7666666666666666
2026-05-25,S022C-203,,,18,2,0.44,3.5166666666666666
2026-05-25,S023-202,,,10,1,10.43,10.833333333333334
2026-05-25,S023A-202,,,9,1,-1.71,3.533333333333333
2026-05-25,S023B-203,,,8,1,-1.04,-1.0333333333333334
2026-05-25,S024B-218,,,11,1,-1.13,6.9
2026-05-25,S025-203,,,13,1,4.2,10.433333333333334
2026-05-25,S025A-203,,,24,2,-5.09,3.783333333333333
2026-05-25,S025B-203,,,8,1,1.51,2.6333333333333333
2026-05-25,S025E-218,,,26,2,-1.87,5.216666666666667
2026-05-25,S026-203,,,9,1,-0.09,2.1333333333333333
2026-05-25,S026D-218,,,25,2,2.48,12.183333333333334
2026-05-25,S027-202,,,24,2,-1.08,0.2666666666666666
2026-05-25,S027E-218,,,18,2,-5.95,0.0666666666666666
2026-05-25,S027H-203,,,10,1,3.45,7.65
2026-05-25,S028-202,,,40,4,6.08,13.25
2026-05-25,S028A-218,,,8,1,-3.16,-1.9666666666666663
2026-05-25,S028B-207,,,10,1,-8.37,0.7333333333333333
2026-05-25,S028E-207,,,26,2,-1.94,5.95
2026-05-25,S028F-203,,,11,1,3.65,4.566666666666666
2026-05-25,S029-202,,,11,1,-7.23,-0.65
2026-05-25,S029E-203,,,10,1,0.82,1.7166666666666666
2026-05-25,S029G-207,,,24,2,3.98,7.05
2026-05-25,S031-203,,,12,1,-9.89,1.5666666666666669
2026-05-25,S031A-203,,,9,1,-4.1,-3.283333333333333
2026-05-25,S031B-203,,,25,2,7.1,12.083333333333334
2026-05-25,S031C-203,,,10,1,-6.62,-2.083333333333333
2026-05-25,S031G-207,,,25,2,-3.16,4.016666666666667
2026-05-25,S032-203,,,11,1,-0.15,0.6666666666666666
2026-05-25,S032A-203,,,21,2,0.53,2.933333333333333
2026-05-25,S033-203,,,13,1,0.8,2.3
2026-05-25,S033A-203,,,13,1,-15.61,-1.35
2026-05-25,S033D-203,,,9,1,3.64,3.8666666666666663
2026-05-25,S034-202,,,10,1,-2.89,0.55
2026-05-25,S035-203,,,8,1,-4.31,-1.4166666666666667
2026-05-25,S036-203,,,11,1,-0.68,8.85
2026-05-25,S036A-203,,,9,1,-0.36,-0.3166666666666666
2026-05-25,S037-203,,,12,1,-5.99,-0.1333333333333333
2026-05-25,S038-203,,,7,1,1.55,1.55
2026-05-25,S039-218,,,10,1,-1.45,0.3666666666666666
2026-05-25,S040-221,,,30,3,-0.33,7.433333333333334
2026-05-25,S041-203,,,14,1,1.79,3.7666666666666666
2026-05-25,S041A-203,,,12,1,2.87,4.066666666666666
2026-05-25,S042-203,,,25,2,-8.12,10.05
2026-05-25,S042B-202,,,11,1,-1.4,0.7333333333333333
2026-05-25,S042C-202,,,11,1,2.17,2.333333333333333
2026-05-25,S043-218,,,19,2,-6.26,-2.066666666666667
2026-05-25,S044-203,,,9,1,4.6,6.216666666666667
2026-05-25,S044A-221,,,9,1,-5.39,-1.8666666666666667
2026-05-25,S045-203,,,10,1,-2.18,1.7166666666666666
2026-05-25,S045B-221,,,16,1,-7.25,0.4166666666666667
2026-05-25,S045D-221,,,13,1,-1.02,9.216666666666669
2026-05-25,S046-202,,,10,1,-2.62,1.6166666666666667
2026-05-25,S046B-203,,,11,1,5.41,8.0
2026-05-25,S046D-221,,,17,1,12.96,19.183333333333334
2026-05-25,S046G-221,,,11,1,-0.64,1.2333333333333334
2026-05-25,S046X-221,,,10,1,-3.25,-1.5166666666666666
2026-05-25,S047A-221,,,14,1,-4.46,1.85
2026-05-25,S047B-221,,,20,1,3.6,19.45
2026-05-25,S047C-221,,,12,1,-5.84,0.2833333333333333
2026-05-25,S047D-221,,,14,1,-0.53,11.05
2026-05-25,S048-203,,,27,2,-2.39,4.25
2026-05-25,S049-203,,,11,1,1.28,4.733333333333333
2026-05-25,S049A-203,,,19,2,-5.72,-2.2
2026-05-25,S049C-221,,,14,1,-5.82,1.4833333333333334
2026-05-25,S050-221,,,11,1,-5.22,0.7666666666666667
2026-05-25,S050A-221,,,11,1,-1.61,-0.4333333333333333
2026-05-25,S050B-203,,,50,4,-6.9,11.116666666666667
2026-05-25,S051-202,,,10,1,-1.36,2.05
2026-05-25,S051B-202,,,10,1,-1.15,3.066666666666667
2026-05-25,S052-202,,,10,1,1.7,3.55
2026-05-25,S052A-202,,,11,1,1.27,1.7833333333333334
2026-05-25,S053-203,,,13,1,-19.89,-0.6833333333333333
2026-05-25,S053A-203,,,18,2,-1.65,0.7
2026-05-25,S053B-202,,,11,1,3.93,4.95
2026-05-25,S053E-202,,,10,1,-2.29,2.466666666666667
2026-05-25,S053F-203,,,22,2,-5.38,0.5333333333333333
2026-05-25,S054-202,,,24,2,-1.71,11.666666666666666
2026-05-25,S054A-202,,,12,1,-4.22,-1.95
2026-05-25,S055-203,,,10,1,1.32,7.133333333333334
2026-05-25,S056-203,,,9,1,4.05,6.6
2026-05-25,S056E-203,,,28,2,-12.6,-2.183333333333333
2026-05-25,S057-202,,,9,1,1.36,4.266666666666667
2026-05-25,S058-203,,,8,1,-3.56,-0.5833333333333334
2026-05-25,S058A-203,,,15,1,-1.44,1.55
2026-05-25,S059-203,,,9,1,2.72,3.983333333333333
2026-05-25,S059B-203,,,9,1,1.68,3.316666666666667
2026-05-25,S060-203,,,36,3,-2.29,10.133333333333333
2026-05-25,S060A-203,,,10,1,7.02,9.433333333333334
2026-05-25,S060K-202,,,22,2,4.1,8.666666666666666
2026-05-25,S061-203,,,37,3,-3.91,11.833333333333334
2026-05-25,S061A-203,,,8,1,12.46,13.883333333333333
2026-05-25,S061E-203,,,22,2,5.08,7.75
2026-05-25,S061G-203,,,10,1,-0.12,0.6666666666666666
2026-05-25,S061J-203,,,10,1,4.38,5.083333333333333
2026-05-25,S062-203,,,18,2,6.26,9.633333333333333
2026-05-25,S062A-203,,,13,1,-3.39,-1.3
2026-05-25,S062B-202,,,11,1,1.87,2.066666666666667
2026-05-25,S062C-203,,,23,2,0.71,9.4
2026-05-25,S063-203,,,8,1,-1.75,0.6166666666666667
2026-05-25,S064-203,,,19,2,-10.27,9.466666666666669
2026-05-25,S065-202,,,9,1,-1.91,0.3666666666666666
2026-05-25,S066-202,,,9,1,-0.46,0.75
2026-05-25,S067A-202,,,8,1,-4.75,-2.8
2026-05-25,S068-203,,,15,1,-0.4,3.333333333333333
2026-05-25,S069-203,,,12,1,-6.49,9.25
2026-05-25,S070-203,,,21,2,-3.83,-1.1
2026-05-25,S070A-203,,,9,1,-3.17,-0.2333333333333333
2026-05-25,S071-203,,,32,3,-3.63,0.25
2026-05-25,S072-202,,,8,1,-3.63,-2.9166666666666665
2026-05-25,S072D-203,,,30,3,-4.48,-0.3
2026-05-25,S073-202,,,9,1,-5.65,3.35
2026-05-25,S073A-202,,,10,1,-0.91,0.65
2026-05-25,S073B-203,,,25,2,4.26,8.683333333333334
2026-05-25,S073C-202,,,12,1,-4.44,1.35
2026-05-25,S073H-203,,,11,1,2.41,3.0166666666666666
2026-05-25,S074-203,,,26,2,-9.43,-1.8166666666666669
2026-05-25,S074D-203,,,23,2,-15.27,-4.416666666666667
2026-05-25,S075-203,,,13,1,2.54,3.4
2026-05-25,S075B-203,,,11,1,-10.12,-1.6
2026-05-25,S076-203,,,11,1,-1.3,-1.1
2026-05-25,S076A-203,,,30,3,-0.11,4.45
2026-05-25,S076B-218,,,11,1,2.55,7.133333333333334
2026-05-25,S077B-203,,,10,1,0.77,1.4166666666666667
2026-05-25,S078-203,,,23,2,0.37,6.75
2026-05-25,S079-203,,,20,2,-0.33,9.366666666666667
2026-05-25,S080-202,,,11,1,2.79,3.35
2026-05-25,S080A-203,,,11,1,8.58,9.883333333333333
2026-05-25,S081-202,,,20,2,-2.91,1.5333333333333334
2026-05-25,S081A-202,,,28,2,14.67,44.1
2026-05-25,S082-202,,,23,2,-2.8,0.4333333333333333
2026-05-25,S082A-202,,,15,1,20.2,29.716666666666665
2026-05-25,S083-202,,,22,2,4.93,8.3
2026-05-25,S084-202,,,11,1,3.43,4.25
2026-05-25,S084B-203,,,10,1,-0.58,0.7166666666666667
2026-05-25,S084C-203,,,12,1,-0.49,1.3666666666666667
2026-05-25,S087-202,,,27,2,11.61,30.883333333333333
2026-05-25,S087C-217,,,10,1,0.05,0.4833333333333333
2026-05-25,S088-217,,,8,1,0.03,1.0166666666666666
2026-05-25,S089-202,,,10,1,-2.36,1.5833333333333333
2026-05-25,S089D-217,,,14,1,-4.56,-1.8333333333333333
2026-05-25,S090-217,,,14,1,1.8,2.2333333333333334
2026-05-25,S091-217,,,11,1,-1.77,0.6833333333333333
2026-05-25,S092-217,,,9,1,2.3,2.5
2026-05-25,S093-217,,,10,1,0.07,0.7666666666666667
2026-05-25,S094-217,,,18,2,-0.9,2.716666666666667
2026-05-25,S095-217,,,10,1,-2.1,0.5833333333333334
2026-05-25,S096-217,,,9,1,-10.33,-2.95
2026-05-25,S097-217,,,10,1,-3.49,-1.6166666666666667
2026-05-25,S220-217,,,10,1,-16.36,-10.716666666666669
2026-05-25,S400-205,,,19,2,0.03,6.95
2026-05-25,S401-205,,,22,2,-2.85,3.0166666666666666
2026-05-25,S402-202,,,21,2,-0.72,1.2166666666666666
2026-05-25,S403-203,,,26,2,-3.8,3.9
2026-05-25,S404-203,,,22,2,-1.09,7.8
2026-05-25,S405-203,,,22,2,1.77,6.583333333333333
2026-05-25,S406-203,,,22,2,7.2,14.533333333333331
2026-05-25,S407-202,,,24,2,-0.85,6.4
2026-05-25,S408-202,,,17,2,10.16,18.766666666666666
2026-05-25,S409-202,,,21,2,0.81,6.266666666666667
2026-05-25,S410-205,,,10,1,-9.92,-2.6666666666666665
2026-05-25,S411-202,,,22,2,-5.05,0.1333333333333333
2026-05-25,S412-202,,,27,2,-3.2,-1.0166666666666666
2026-05-25,S413-202,,,49,4,0.2,5.2
2026-05-25,S414-202,,,21,2,-0.53,4.6
2026-05-25,S415-205,,,25,2,-5.82,0.5
2026-05-25,S416-205,,,23,2,-1.74,3.45
2026-05-25,S417-202,,,43,4,0.02,1.9333333333333331
2026-05-25,S418-202,,,34,3,0.03,6.566666666666666
2026-05-25,S419-202,,,22,2,4.94,10.566666666666666
2026-05-25,S420-221,,,26,2,-0.25,4.166666666666667
2026-05-25,S421-221,,,21,2,6.01,8.366666666666667
2026-05-25,S423-221,,,21,2,-1.99,1.7333333333333334
2026-05-25,S424-221,,,19,2,3.32,7.85
2026-05-25,S425-221,,,21,2,1.75,4.116666666666666
2026-05-25,S426-221,,,22,2,0.9,4.1
2026-05-25,S427-221,,,26,2,-4.91,2.4833333333333334
2026-05-25,S428-221,,,22,2,-1.8,0.4833333333333333
2026-05-25,S429-221,,,10,1,4.97,5.65
2026-05-25,S430-221,,,27,2,-0.87,3.966666666666667
2026-05-25,S431-221,,,23,2,-0.35,5.5
2026-05-25,S433-221,,,12,1,-3.46,-1.9833333333333332
2026-05-25,S434-221,,,39,4,1.44,4.383333333333334
2026-05-25,S435-221,,,22,2,-0.53,0.95
2026-05-25,S436-221,,,11,1,-0.42,0.6
2026-05-25,S437-221,,,8,1,-4.25,-1.8166666666666669
2026-05-25,S438-218,,,17,2,-1.97,0.7333333333333333
2026-05-25,S439-221,,,9,1,-2.21,-1.5833333333333333
2026-05-25,S440-205,,,22,2,-0.37,4.766666666666667
2026-05-25,S441-205,,,20,2,-0.43,1.8666666666666667
2026-05-25,S442-205,,,21,2,-1.28,3.033333333333333
2026-05-25,S443-205,,,19,2,-2.9,1.4833333333333334
2026-05-25,S444-205,,,22,2,-3.92,2.2333333333333334
2026-05-25,S445-205,,,9,1,-0.44,0.1333333333333333
2026-05-25,S449-202,,,12,1,-16.09,1.0
2026-05-25,S454-203,,,21,2,-2.16,11.466666666666669
2026-05-25,S455-203,,,11,1,4.23,5.2
2026-05-25,S456-203,,,19,2,0.29,1.2833333333333334
2026-05-25,S457-203,,,9,1,-14.47,-1.5666666666666669
2026-05-25,S458-203,,,20,2,3.18,13.133333333333333
2026-05-25,S459-203,,,25,2,6.08,9.15
2026-05-25,S460-202,,,12,1,-8.51,0.6
2026-05-25,S461-203,,,23,2,5.02,11.4
2026-05-25,S462-203,,,23,2,4.21,10.9
2026-05-25,S463-203,,,19,2,6.18,10.233333333333333
2026-05-25,S464-203,,,10,1,1.81,4.133333333333334
2026-05-25,S465-203,,,8,1,1.56,1.8
2026-05-25,S466-202,,,10,1,4.85,5.55
2026-05-25,S467-202,,,10,1,-5.12,-0.5833333333333334
2026-05-25,S469-203,,,25,2,-0.15,2.9166666666666665
2026-05-25,S477-203,,,12,1,0.59,2.8833333333333333
2026-05-25,S481-202,,,10,1,2.38,2.95
2026-05-25,S500-202,,,19,2,-5.39,0.3
2026-05-25,S501-202,,,31,4,-3.51,-0.3166666666666666
2026-05-25,S505-202,,,19,2,1.33,1.8833333333333333
2026-05-25,S510-202,,,66,5,1.68,8.933333333333334
2026-05-25,S511-202,,,19,2,-0.42,0.8333333333333334
2026-05-25,S512-202,,,10,1,6.06,10.85
2026-05-25,S513-202,,,20,2,1.6,4.316666666666666
2026-05-25,S514-202,,,31,3,0.12,3.35
2026-05-25,S515-202,,,30,3,-0.52,7.516666666666667
2026-05-25,S516-202,,,16,1,-6.71,2.533333333333333
2026-05-25,S519-202,,,8,1,-2.09,0.2
2026-05-25,S520-202,,,22,2,-4.45,2.5166666666666666
2026-05-25,S521-202,,,24,2,-1.76,5.583333333333333
2026-05-25,S522G-221,,,25,2,-4.72,0.8
2026-05-25,S522N-202,,,24,2,-6.75,2.083333333333333
2026-05-25,S523-202,,,29,2,-10.91,4.883333333333334
2026-05-25,S524-202,,,19,2,-3.86,1.6166666666666667
2026-05-25,S525-202,,,21,2,0.15,3.283333333333333
2026-05-25,S529-218,,,21,2,-9.83,-0.4166666666666667
2026-05-25,S530-202,,,10,1,0.26,0.65
2026-05-25,S531-202,,,9,1,0.6,1.2166666666666666
2026-05-25,S540-202,,,18,2,-14.55,1.6
2026-05-25,S541-202,,,9,1,0.08,0.2166666666666666
2026-05-25,S542-202,,,44,4,-0.66,3.3
2026-05-25,S543-202,,,11,1,-0.25,0.5333333333333333
2026-05-25,S544-202,,,44,4,-3.88,1.7666666666666666
2026-05-25,S545-202,,,23,2,-0.46,10.666666666666666
2026-05-25,S546-202,,,29,3,1.38,14.333333333333334
2026-05-25,S547-202,,,55,5,-2.52,4.866666666666666
2026-05-25,S548-202,,,12,1,-1.38,0.6833333333333333
2026-05-25,S549-202,,,24,2,-6.44,-0.3166666666666666
2026-05-25,S550-202,,,22,2,-2.82,-0.5333333333333333
2026-05-25,S813-202,,,28,3,-3.11,2.5
2026-05-25,STH-201,STH,STH,5832,150,0.06,69.43333333333334
2026-05-25,TMK-202,TMK,TMK,1230,144,0.57,21.383333333333333
2026-05-25,WEST-201,WEST,WEST,4801,151,0.62,53.61666666666667
2026-05-25,WX1-207,WX1,WX1,1744,203,-1.93,39.28333333333333
2026-05-26,101-202,101,101,194,18,-3.65,13.65
2026-05-26,105-202,105,105,1132,114,-2.54,7.9
2026-05-26,106-202,106,106,346,37,-4.37,3.333333333333333
2026-05-26,111-203,111,111,312,35,0.24,8.35
2026-05-26,112-203,112,112,556,68,-0.53,4.9
2026-05-26,114-203,114,114,365,41,0.99,12.866666666666667
2026-05-26,116-203,116,116,223,30,0.03,9.133333333333333
2026-05-26,11T-207,11T,11T,1178,103,-1.51,13.55
2026-05-26,11W-207,11W,11W,1243,103,-0.78,14.083333333333334
2026-05-26,12-207,12,12,1589,134,-0.77,21.75
2026-05-26,122-202,122,122,272,30,-1.22,12.65
2026-05-26,123-202,123,123,274,30,0.81,16.816666666666666
2026-05-26,125-202,125,125,562,44,0.11,15.216666666666669
2026-05-26,126-203,126,126,317,30,2.56,23.78333333333333
2026-05-26,128-202,128,128,347,30,8.24,37.91666666666666
2026-05-26,13-203,13,13,1400,117,-1.16,31.58333333333333
2026-05-26,135-203,135,135,885,101,-0.82,18.666666666666668
2026-05-26,14-202,14,14,1344,134,-0.88,37.95
2026-05-26,143-203,143,143,455,58,-0.89,11.95
2026-05-26,145-203,145,145,706,73,0.04,26.1
2026-05-26,147-203,147,147,647,69,1.25,18.266666666666666
2026-05-26,148-203,148,148,95,14,0.5,4.166666666666667
2026-05-26,149-203,149,149,691,69,-2.16,12.783333333333331
2026-05-26,152-203,152,152,606,60,0.21,42.75
2026-05-26,154-203,154,154,696,69,-1.11,10.7
2026-05-26,161-203,161,161,271,34,-1.99,8.233333333333333
2026-05-26,162-202,162,162,710,74,-0.01,6.0
2026-05-26,170-203,170,170,231,28,-0.92,8.433333333333334
2026-05-26,171-203,171,171,245,18,-2.37,20.216666666666665
2026-05-26,172-203,172,172,585,67,1.18,30.48333333333333
2026-05-26,18-202,18,18,2194,209,-1.71,16.516666666666666
2026-05-26,186-203,186,186,289,33,0.37,6.716666666666667
2026-05-26,191-203,191,191,309,28,-0.17,15.166666666666666
2026-05-26,195-203,195,195,1017,74,-0.1,39.3
2026-05-26,20-202,20,20,1015,121,-1.33,9.3
2026-05-26,209-203,209,209,176,13,-1.66,9.516666666666667
2026-05-26,22N-202,22N,22N,1031,93,-1.94,17.233333333333334
2026-05-26,22R-202,22R,22R,1172,99,-1.89,71.63333333333334
2026-05-26,24B-202,24B,24B,1439,125,-2.04,14.2
2026-05-26,24R-202,24R,24R,1257,112,-0.71,15.666666666666666
2026-05-26,252-202,252,252,87,7,-1.02,3.7
2026-05-26,253-202,253,253,99,8,-1.5,7.45
2026-05-26,25B-202,25B,25B,1827,176,-1.48,15.883333333333333
2026-05-26,25L-202,25L,25L,1841,177,-1.34,19.316666666666663
2026-05-26,27H-202,27H,27H,1178,109,-3.0,13.816666666666666
2026-05-26,27T-202,27T,27T,93,9,-3.98,5.033333333333333
2026-05-26,27W-202,27W,27W,1191,110,-2.59,10.0
2026-05-26,295-202,295,295,928,84,-3.0,24.28333333333333
2026-05-26,298-221,298,298,813,82,-0.28,16.683333333333334
2026-05-26,30-202,30,30,1643,161,-2.02,14.333333333333334
2026-05-26,309-203,309,309,1277,90,-5.91,13.416666666666666
2026-05-26,309X-203,309X,309X,56,4,-5.61,9.966666666666669
2026-05-26,31-203,31,31,1411,127,-1.07,22.15
2026-05-26,311-203,311,311,513,48,-6.65,20.383333333333333
2026-05-26,313-203,313,313,484,50,-2.51,12.133333333333333
2026-05-26,314-203,314,314,632,69,0.87,16.783333333333335
2026-05-26,32-203,32,32,1307,122,-0.19,16.55
2026-05-26,321-202,321,321,833,60,-2.3,12.533333333333331
2026-05-26,323-221,323,323,814,85,-0.88,9.616666666666667
2026-05-26,324-203,324,324,383,42,0.06,7.966666666666667
2026-05-26,325-203,325,325,1294,103,-0.8,18.05
2026-05-26,326-203,326,326,595,74,-7.84,3.25
2026-05-26,33-203,33,33,1898,146,1.07,24.116666666666667
2026-05-26,35-205,35,35,1221,123,-0.74,16.616666666666667
2026-05-26,351-205,351,351,631,64,-1.54,13.516666666666667
2026-05-26,352-205,352,352,652,54,-1.19,23.48333333333333
2026-05-26,353-205,353,353,634,70,-1.16,17.116666666666667
2026-05-26,355-205,355,355,899,86,0.15,49.3
2026-05-26,36-203,36,36,1418,116,-0.6,63.333333333333336
2026-05-26,362-203,362,362,775,82,1.36,16.2
